,url,genre,game_details
648,https://store.steampowered.com/app/801630/UNDER_NIGHT_INBIRTH_ExeLatest/,Action,"Single-player,Multi-player,Online Multi-Player,Local Multi-Player,Shared/Split Screen,Steam Achievements,Full controller support,Steam Cloud,Steam Leaderboards"
649,https://store.steampowered.com/app/239820/Game_Dev_Tycoon/,"Casual,Indie,Simulation,Strategy","Single-player,Steam Achievements,Steam Trading Cards,Steam Workshop,Steam Cloud"
650,https://store.steampowered.com/app/320040/Moon_Hunters/,"Adventure,Indie,RPG","Single-player,Multi-player,Co-op,Shared/Split Screen,Steam Achievements,Full controller support,Steam Trading Cards,Captions available,Steam Cloud"
651,https://store.steampowered.com/app/392160/X4_Foundations/,"Action,Simulation","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Workshop,Steam Cloud"
652,https://store.steampowered.com/app/427290/Vampyr/,"Action,RPG","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud"
653,https://store.steampowered.com/app/285330/RollerCoaster_Tycoon_2_Triple_Thrill_Pack/,"Simulation,Strategy",Single-player
654,https://store.steampowered.com/app/285310/RollerCoaster_Tycoon_Deluxe/,"Simulation,Strategy",Single-player
655,https://store.steampowered.com/app/399810/Call_of_Cthulhu/,"Adventure,RPG","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud"
656,https://store.steampowered.com/app/1058020/STAR_WARS_Battlefront_Classic_2004/,Action,"Single-player,Multi-player,Steam Cloud"
657,https://store.steampowered.com/app/362890/Black_Mesa/,"Action,Adventure,Indie,Early Access","Single-player,Multi-player,Online Multi-Player,Cross-Platform Multiplayer,Steam Achievements,Steam Trading Cards,Captions available,Steam Workshop,Partial Controller Support,Steam Cloud,Includes level editor,Includes Source SDK"
658,https://store.steampowered.com/app/544550/Stationeers/,"Action,Indie,Simulation,Early Access","Single-player,Multi-player,Online Multi-Player,Co-op,Online Co-op,Steam Achievements,Steam Workshop,Partial Controller Support,Steam Cloud,Stats,Steam Leaderboards"
659,https://store.steampowered.com/app/647830/LEGO_Marvel_Super_Heroes_2/,Action,"Single-player,Co-op,Shared/Split Screen,Steam Achievements,Full controller support"
660,https://store.steampowered.com/app/427730/Whos_Your_Daddy/,"Action,Casual,Indie","Multi-player,Cross-Platform Multiplayer,Partial Controller Support"
661,https://store.steampowered.com/app/304930/Unturned/,"Action,Adventure,Casual,Free to Play,Indie","Single-player,Online Multi-Player,Online Co-op,Steam Achievements,Steam Trading Cards,Steam Workshop,In-App Purchases,Steam Cloud,Valve Anti-Cheat enabled,Stats,Includes level editor"
662,https://store.steampowered.com/app/55150/Warhammer_40000_Space_Marine/,Action,"Single-player,Multi-player,Steam Achievements,Full controller support,Steam Leaderboards"
663,https://store.steampowered.com/app/978680/Substance_Painter_2019/,"Animation & Modeling,Design & Illustration",
664,https://store.steampowered.com/app/342940/Project_Gorgon/,"Indie,Massively Multiplayer,RPG,Early Access",MMO
665,https://store.steampowered.com/app/247000/Talisman_Digital_Edition/,"Indie,RPG,Strategy","Single-player,Multi-player,Online Multi-Player,Local Multi-Player,Shared/Split Screen,Cross-Platform Multiplayer,Steam Achievements,Steam Trading Cards,Steam Cloud,Steam Leaderboards"
666,https://store.steampowered.com/app/394510/HELLDIVERS_A_New_Hell_Edition/,Action,"Single-player,Multi-player,Co-op,Online Co-op,Local Co-op,Shared/Split Screen,Steam Achievements,Full controller support,Steam Cloud,Valve Anti-Cheat enabled"
667,https://store.steampowered.com/app/566860/VR_Dungeon_Knight/,"Action,Adventure,RPG,Early Access","Single-player,Online Multi-Player,Online Co-op,Shared/Split Screen"
668,https://store.steampowered.com/app/853770/MAXIMUM_Action/,"Action,Indie,Early Access","Single-player,Steam Workshop,Includes level editor"
669,https://store.steampowered.com/app/24980/Mass_Effect_2/,RPG,Single-player
670,https://store.steampowered.com/app/469610/Rick_and_Morty_Virtual_Rickality/,"Adventure,Indie,Simulation","Single-player,Steam Achievements,Steam Trading Cards,SteamVR Collectibles"
671,https://store.steampowered.com/app/349040/NARUTO_SHIPPUDEN_Ultimate_Ninja_STORM_4/,"Action,Adventure","Single-player,Multi-player,Steam Achievements,Full controller support,Steam Cloud,Steam Leaderboards"
672,https://store.steampowered.com/app/307780/Mortal_Kombat_X/,Action,"Single-player,Multi-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Steam Leaderboards"
673,https://store.steampowered.com/app/521890/Hello_Neighbor/,"Adventure,Indie,Strategy","Single-player,Steam Achievements,Full controller support,Steam Trading Cards"
674,https://store.steampowered.com/app/418650/Space_Pirate_Trainer/,Action,"Single-player,SteamVR Collectibles"
675,https://store.steampowered.com/app/226840/Age_of_Wonders_III/,"RPG,Strategy","Single-player,Multi-player,Co-op,Shared/Split Screen,Cross-Platform Multiplayer,Steam Achievements,Steam Trading Cards,Steam Workshop,Steam Cloud,Includes level editor"
676,https://store.steampowered.com/app/388090/Five_Nights_at_Freddys_4/,"Action,Indie,Strategy",Single-player
677,https://store.steampowered.com/app/7670/BioShock/,"Action,RPG","Single-player,Partial Controller Support"
678,https://store.steampowered.com/sub/17092/,Strategy,"Single-player,Multi-player,Downloadable Content,Steam Achievements,Steam Trading Cards,Stats"
679,https://store.steampowered.com/app/840800/Outlaws_of_the_Old_West/,"Action,Adventure,Casual,Indie,Massively Multiplayer,RPG,Strategy,Early Access","Single-player,Multi-player,Online Multi-Player,Local Multi-Player,MMO,Online Co-op"
680,https://store.steampowered.com/app/200710/Torchlight_II/,"Action,Adventure,Indie,RPG","Single-player,Multi-player,Co-op,Cross-Platform Multiplayer,Steam Achievements,Steam Trading Cards,Steam Workshop,Steam Cloud"
681,https://store.steampowered.com/app/600750/Star_Trek_Timelines/,"Adventure,Free to Play,RPG,Strategy","Online Multi-Player,Steam Achievements,Steam Trading Cards,In-App Purchases,Steam Cloud"
682,https://store.steampowered.com/app/555880/Sairento_VR/,"Action,Indie,RPG,Strategy","Single-player,Multi-player,Online Multi-Player,Co-op,Online Co-op,Steam Cloud"
683,https://store.steampowered.com/app/521150/Another_Brick_in_The_Mall/,"Indie,Simulation,Strategy,Early Access","Single-player,Steam Achievements,Steam Trading Cards,Steam Workshop"
684,https://store.steampowered.com/bundle/10991/Battle_Brothers__All_DLC/,"Indie,RPG,Strategy","Single-player,Downloadable Content,Steam Achievements,Steam Trading Cards,Steam Cloud"
685,https://store.steampowered.com/app/321410/Command_Modern_Air__Naval_Operations_WOTY/,"Simulation,Strategy","Single-player,Steam Workshop,Includes level editor"
686,https://store.steampowered.com/app/332570/Amazing_Frog/,"Adventure,Indie,Early Access","Single-player,Co-op,Local Co-op,Shared/Split Screen,Full controller support,Steam Cloud"
687,https://store.steampowered.com/app/400940/Budget_Cuts/,"Action,Adventure,Indie",Single-player
688,https://store.steampowered.com/app/503940/Railway_Empire/,"Simulation,Strategy","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Workshop,Steam Cloud"
689,https://store.steampowered.com/app/24780/SimCity_4_Deluxe_Edition/,"Simulation,Strategy",Single-player
690,https://store.steampowered.com/app/346900/AdVenture_Capitalist/,"Casual,Free to Play,Indie","Single-player,Steam Achievements,Steam Trading Cards,Steam Cloud"
691,https://store.steampowered.com/app/506610/Five_Nights_at_Freddys_Sister_Location/,"Action,Indie,Simulation",Single-player
692,https://store.steampowered.com/bundle/11162/SpellForce_3_Loyalty_Pack/,"RPG,Strategy","Single-player,Multi-player,Online Multi-Player,Co-op,Online Co-op,Steam Achievements,Steam Trading Cards,Steam Cloud,Includes level editor"
693,https://store.steampowered.com/app/553310/Lethal_League_Blaze/,"Action,Indie,Sports","Single-player,Multi-player,Online Multi-Player,Local Multi-Player,Shared/Split Screen,Steam Achievements,Full controller support,Steam Cloud"
694,https://store.steampowered.com/app/384190/ABZU/,"Action,Adventure,Casual,Indie,Simulation","Single-player,Steam Achievements,Full controller support,Steam Trading Cards"
695,https://store.steampowered.com/app/605740/Flashing_Lights__Police_Firefighting_Emergency_Services_Simulator/,"Indie,Simulation,Early Access","Single-player,Online Multi-Player,Online Co-op"
696,https://store.steampowered.com/app/208580/STAR_WARS_Knights_of_the_Old_Republic_II__The_Sith_Lords/,RPG,"Single-player,Steam Achievements,Full controller support,Steam Workshop,Steam Cloud"
697,https://store.steampowered.com/app/731490/Crash_Bandicoot_N_Sane_Trilogy/,Action,"Single-player,Steam Achievements,Steam Trading Cards,Partial Controller Support,Steam Cloud"
698,https://store.steampowered.com/app/901242/Mass_Effect_2_Digital_Deluxe_Edition/,RPG,Single-player
699,https://store.steampowered.com/app/804490/Creed_Rise_to_Glory/,"Action,Indie,Simulation,Sports","Single-player,Online Multi-Player"
700,https://store.steampowered.com/app/962730/Skater_XL/,"Action,Indie,Simulation,Sports,Early Access","Single-player,Partial Controller Support"
701,https://store.steampowered.com/app/394690/Tower_Unite/,"Action,Adventure,Casual,Indie,Massively Multiplayer,Early Access","Single-player,Multi-player,Online Multi-Player,MMO,Co-op,Online Co-op,Steam Achievements,Steam Workshop,Partial Controller Support,Steam Cloud,Valve Anti-Cheat enabled,Stats,Steam Leaderboards"
702,https://store.steampowered.com/app/313120/Stranded_Deep/,"Adventure,Indie,Early Access","Single-player,Full controller support,Includes level editor"
703,https://store.steampowered.com/app/240720/Getting_Over_It_with_Bennett_Foddy/,Action,"Single-player,Partial Controller Support,Commentary available"
704,https://store.steampowered.com/,,
705,https://store.steampowered.com/app/1046030/ISLANDERS/,"Casual,Indie,Strategy","Single-player,Steam Achievements,Steam Cloud,Steam Leaderboards"
706,https://store.steampowered.com/bundle/10002/Endless_Legend_Collection/,"RPG,Strategy","Single-player,Multi-player,Online Multi-Player,Cross-Platform Multiplayer,Downloadable Content,Steam Achievements,Steam Trading Cards,Steam Workshop,Partial Controller Support,Steam Cloud"
707,https://store.steampowered.com/app/860890/Factory_Town/,"Simulation,Strategy,Early Access","Single-player,Steam Cloud"
708,https://store.steampowered.com/app/677620/Splitgate_Arena_Warfare/,"Action,Free to Play","Multi-player,Online Multi-Player,Partial Controller Support"
709,https://store.steampowered.com/app/668430/VRacer_Hoverbike/,"Action,Indie,Racing,Simulation,Sports,Early Access","Single-player,Steam Leaderboards"
710,https://store.steampowered.com/app/24200/DC_Universe_Online/,"Action,Adventure,Free to Play,Massively Multiplayer,RPG","Multi-player,MMO,Steam Achievements,Full controller support"
711,https://store.steampowered.com/app/47810/Dragon_Age_Origins__Ultimate_Edition/,RPG,Single-player
712,https://store.steampowered.com/app/55230/Saints_Row_The_Third/,Action,"Single-player,Co-op,Steam Achievements,Steam Trading Cards,Partial Controller Support,Steam Cloud"
713,https://store.steampowered.com/bundle/8842/Planet_Coaster_Deluxe_Edition/,"Simulation,Strategy","Single-player,Downloadable Content,Steam Achievements,Steam Trading Cards,Steam Workshop,Steam Cloud"
714,https://store.steampowered.com/app/718670/Cultist_Simulator/,"Indie,RPG,Simulation","Single-player,Steam Achievements,Steam Trading Cards,Steam Cloud"
715,https://store.steampowered.com/app/927380/Yakuza_Kiwami_2/,"Action,Adventure,RPG","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud"
716,https://store.steampowered.com/app/516750/My_Summer_Car/,"Indie,Racing,Simulation,Early Access","Single-player,Steam Achievements,Steam Trading Cards,Partial Controller Support"
717,https://store.steampowered.com/app/200510/XCOM_Enemy_Unknown/,Strategy,"Single-player,Multi-player,Cross-Platform Multiplayer,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud"
718,https://store.steampowered.com/app/332800/Five_Nights_at_Freddys_2/,Indie,Single-player
719,https://store.steampowered.com/bundle/5838/Danganronpa_12V3/,Adventure,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud"
720,https://store.steampowered.com/app/544810/KARDS/,"Free to Play,Indie,Strategy,Early Access","Single-player,Online Multi-Player,In-App Purchases"
721,https://store.steampowered.com/bundle/10455/Beat_Saber__Monstercat_Music_Pack_Vol_1/,Indie,"Single-player,Downloadable Content,Steam Leaderboards"
722,https://store.steampowered.com/app/843380/Super_Animal_Royale/,"Action,Adventure,Casual,Indie,Massively Multiplayer,Early Access","Multi-player,Online Multi-Player,Co-op,Online Co-op,Full controller support"
723,https://store.steampowered.com/app/350080/Wolfenstein_The_Old_Blood/,Action,"Single-player,Steam Achievements,Partial Controller Support,Steam Cloud,Steam Leaderboards"
724,https://store.steampowered.com/app/992300/_Bloody_Spell/,"Action,Adventure,Indie,RPG,Early Access","Single-player,Steam Achievements,Full controller support,Steam Cloud"
725,https://store.steampowered.com/app/368070/Sniper_Ghost_Warrior_3/,Action,"Single-player,Multi-player,Online Multi-Player,Steam Achievements,Partial Controller Support,Steam Cloud"
726,https://store.steampowered.com/app/32440/LEGO_Star_Wars__The_Complete_Saga/,Adventure,"Single-player,Shared/Split Screen,Full controller support,Steam Cloud"
727,https://store.steampowered.com/app/479130/ESEA/,Utilities,
728,https://store.steampowered.com/app/32370/STAR_WARS__Knights_of_the_Old_Republic/,"Adventure,RPG","Single-player,Steam Cloud"
729,https://store.steampowered.com/app/509980/BIGFOOT/,"Adventure,Indie,Early Access","Single-player,Online Co-op,Steam Trading Cards"
730,https://store.steampowered.com/app/470310/Troubleshooter/,"Casual,Indie,RPG,Strategy,Early Access","Single-player,Steam Achievements,Steam Trading Cards"
731,https://store.steampowered.com/app/592260/Dungeon_Painter_Studio/,"Design & Illustration,Early Access",Includes level editor
732,https://store.steampowered.com/app/784150/Workers__Resources_Soviet_Republic/,"Indie,Simulation,Strategy,Early Access",Single-player
733,https://store.steampowered.com/app/298110/Far_Cry_4/,"Action,Adventure","Single-player,Multi-player,Co-op,Partial Controller Support"
734,https://store.steampowered.com/app/287450/Rise_of_Nations_Extended_Edition/,"Simulation,Strategy","Single-player,Multi-player,Co-op,Steam Achievements,Steam Trading Cards,Steam Cloud,Stats,Steam Leaderboards"
735,https://store.steampowered.com/app/593600/PixARK/,"Action,Adventure,Casual,Massively Multiplayer,RPG,Strategy","Single-player,Multi-player,Online Multi-Player,Online Co-op"
736,https://store.steampowered.com/app/214490/Alien_Isolation/,Action,"Single-player,Steam Achievements,Full controller support,Steam Cloud"
